uid,api,postId,is_relevant,sentiment_label,sentence,association,resolutions,lexicons
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_2_26699305,0,p,Could you take a look to my gist please?,gson=>com.google.code.gson,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_3_26699755,0,o,"[This is what I tried]( URL_https://gist.github.com/lumalav/6222895 file
jsonparser-java).",,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_4_26700081,0,o,"@LuisLavieri updated my answer, your ""root element"" is Response, so that's what you have to specify at gson.fromJson(...).",,gson=>com.google.code.gson,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_5_26700282,1,p,"Thanks, but how can I access MediaUrl?",gson=>com.google.code.gson,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_5_26700282,1,o,"when I try to populate a List from ""response.getD().getResults()"" it throws me an IllegalException.",,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_6_26701354,0,p,"@LuisLavieri I updated my answer, please note that I had to modify your java classes to get it work, how did you get them?",,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_7_26707130,1,o,Now it is giving me Type mismatch: cannot convert from Object to BingSearchExample.Results and the option that is giving me is adding a cast to Results which does not work or change result type.,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_7_26707130,0,o,:(.,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_8_26707314,1,n,"I'm sorry, I was trying to follow your example.",,,sorry
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_8_26707314,0,o,Did you change jsonParser2.java?,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_8_26707314,1,o,that one throws me a NPE.,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_9_26707921,0,o,"@LuisLavieri use the code snippet in my answer for deserialization, that is use Gson class instead of JsonParser.",,gson=>com.google.code.gson,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_10_26709439,1,p,Thanks buddy.,gson=>com.google.code.gson,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_10_26709439,1,p,That was perfect.,gson=>com.google.code.gson,,perfect
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_11_26739459,0,n,"Hi, sorry for bothering you again.",,,"sorry,bother"
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_11_26739459,0,o,But now I was trying to get MediaUrl from Thumbnail.java.,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_11_26739459,0,n,"I tried changing Result.java so it could return a List, and then in my code I tried in a loop thumbnails[i] 
response.getD().getResults().thumbnail.get(i); , but, it is not working.",,,working
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_11_26739459,0,o,What is happening?,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_12_26741883,0,o,@LuisLavieri continuing the example in the answer: firstResult.getThumbnail().getMediaUrl().,,,
18214447=>18214708=>a=>JAVA2,com.google.code.gson,comment_13_26742287,1,o,"I tried that too, but it's throwing a NPE.",,,
14717210=>14717494=>a=>JAVA3,com.google.code.gson,comment_1_20592442,0,o,Does calling a member data pick up the content?,,,
14717210=>14717494=>a=>JAVA3,com.google.code.gson,comment_2_20593432,0,o,I am not sure what you are talking about.,,,
14717210=>14717494=>a=>JAVA3,com.google.code.gson,comment_2_20593432,0,o,"Write you code using gist.github.com, and type the link here to help people understand.",,,
3340485=>3341439=>a=>JAVA3,com.google.code.gson,comment_1_3470701,1,p,"Thank you Arthur for your kind suggestion but the actual question is what is the best way to build so called generic ""shouldSkipClass"" method.","url_http://google-gson.googlecode.com/svn/tags/1.3/docs/javadoc=>com.google.code.gson,gson=>com.google.code.gson,url_http://code.google.com/p/google-gson=>google-gson,url_http://sites.google.com/site/gson/gson-user-guide#toc-user-defined-=>com.google.code.gson",,"thank,best"
3340485=>3341439=>a=>JAVA3,com.google.code.gson,comment_1_3470701,1,o,"For now I worked on matt's idea and resolved my issue but still skeptic, in future this solution may break in certian scenarios.",,,
3340485=>3341439=>a=>JAVA3,com.google.code.gson,comment_2_9005488,0,n,"Doesn't ""ExclusionStrategy"" need to be followed by ""()"" ?",,,
3340485=>3341439=>a=>JAVA3,com.google.code.gson,comment_3_9008633,1,p,"@luke Yes, Thank you!.",,,thank
3340485=>3341439=>a=>JAVA3,com.google.code.gson,comment_4_17924172,1,p,That's what I want!,,,
3340485=>3341439=>a=>JAVA3,com.google.code.gson,comment_4_17924172,1,p,Thanks.,,,
19065638=>19065858=>a=>JAVA6,com.google.code.gson,comment_1_28180147,1,p,That' what I need !,gson=>com.google.code.gson,,
19065638=>19065858=>a=>JAVA6,com.google.code.gson,comment_1_28180147,1,p,"I have been trying something like that, although, I was using ArrayList instead of List.",gson=>com.google.code.gson,,
19065638=>19065858=>a=>JAVA6,com.google.code.gson,comment_1_28180147,1,p,Thank You !!,,,thank
19065638=>19065858=>a=>JAVA6,com.google.code.gson,comment_1_28180147,0,o,!.,,,
19065638=>19065858=>a=>JAVA6,com.google.code.gson,comment_2_28180384,1,n,"Unfortunately, there is no way to do something like that:public class Response{ public int count; public List items; public Type classType 
new TypeToken>() {}.getType(); }.",,,unfortunately
19065638=>19065858=>a=>JAVA6,com.google.code.gson,comment_3_28180764,1,p,"see my edit I posted, hope it will help.",,,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_1_16347138,0,p,Can you please elaborate it why we are doing this?,"gson=>com.google.code.gson,url_https://sites.google.com/site/gson/gson-user-guide#toc-custom-=>com.google.code.gson",,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_1_16347138,1,p,I think its working but let me check completely then I'll accept it :).,"gson=>com.google.code.gson,url_https://sites.google.com/site/gson/gson-user-guide#toc-custom-=>com.google.code.gson",,working
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_2_16347339,1,p,"But it's omitting lot of data after again conversion from object to json string I am getting something like:{""targetIntent"":{ ""mAction"":""android.intent.action.VIEW"", ""mData"":{ }, ""mFlags"":0 }}.",,,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_3_16347429,1,o,"""from object to json string"" is the other way (gson.toJson(Intent)) - you asked about gson.fromJson(String) here, that's not the same issue.",,gson=>com.google.code.gson,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_4_16347632,0,o,yes but if I convert again object to json using gson.toJson then it should give the same strig.,,gson=>com.google.code.gson,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_4_16347632,1,n,Isn't?And if I am using src.getAsString() it gives exception like:08-31 02:25:22.274: W/System.err(2946): java.lang.UnsupportedOperationException: JsonObjectI change src.getAsString() to src.toString().,,,exception
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_5_16347733,0,o,"UriDeserializer deserializes, while you're trying to serialize
Intent object to JSON, to you should register JsonSerializer also, which will return new JsonPrimitive(src.toString());.",,,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_6_16347823,1,n,...plus - since comments are getting too long and you resolved your original problem from question - I suggest to finish EOT here and ask new question if you have another problem.,,,long
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_7_16348094,1,p,Thanks a lot.,,,
12204264=>12204850=>a=>JAVA5,com.google.code.gson,comment_7_16348094,1,o,Finally solved :).,,,
4471584=>4483387=>a=>JAVA2,org.springframework,comment_1_4908727,1,p,"That's the nicest one so far, thanks (+1).","spring=>org.springframework,url_http://static.springsource.org/spring/docs/3.0.x/spring-framework=>org.springframework,url_http://static.springsource.org/spring/docs/3.0.x/spring-=>org.springframework",,nice
4471584=>4483387=>a=>JAVA2,org.springframework,comment_2_6223780,1,n,"hi, I want to return a serialized object but using your method I have a problem, it doesn't compile because it says: HttpHeaders is abstract can not be instantiated.... can you explain me as well how you woud do this having to return the serialization of an object?","spring=>org.springframework,url_http://static.springsource.org/spring/docs/3.0.x/spring-framework=>org.springframework,url_http://static.springsource.org/spring/docs/3.0.x/spring-=>org.springframework",,
4471584=>4483387=>a=>JAVA2,org.springframework,comment_2_6223780,1,p,now it works fine if not using ResponseEntity.,,,works
4471584=>4483387=>a=>JAVA2,org.springframework,comment_3_6227617,1,o,@Lince81 org.springframework.http.HttpHeaders is not an abstract class ( URL_http://static.springsource.org/spring/docs/3.0.x/javadoc - api/org/springframework/http/HttpHeaders.html).,,"spring=>org.springframework,url_http://static.springsource.org/spring/docs/3.0.x/javadoc=>org.springframework",
4471584=>4483387=>a=>JAVA2,org.springframework,comment_3_6227617,1,p,See if your import is correct and your libraries are updated.,,,correct
4471584=>4483387=>a=>JAVA2,org.springframework,comment_4_6227657,0,o,@Lince81 the point of the example is returning an already serialized object as a String while setting a different Content-Type.,,,
4471584=>4483387=>a=>JAVA2,org.springframework,comment_4_6227657,0,o,"If you want Spring to serialize an Object (as XML, JSON, etc) use @ResponseBody and configure the appropiate MessageConverters (see link in the answer).",,spring=>org.springframework,
4471584=>4483387=>a=>JAVA2,org.springframework,comment_5_11854500,1,n,I needed a way to return a string that was already in JSON format and tell spring not to mess with it.,spring=>org.springframework,spring=>org.springframework,mess
4471584=>4483387=>a=>JAVA2,org.springframework,comment_5_11854500,1,p,This works great.,,,"great,works"
4471584=>4483387=>a=>JAVA2,org.springframework,comment_6_12233424,1,p,"Just wanted to point out that Spring MVC 3.1 allows you to specify a value for ""produces"" in the RequestMapping.",spring=>org.springframework,spring=>org.springframework,
4471584=>4483387=>a=>JAVA2,org.springframework,comment_6_12233424,1,p,"So you can still use @ResponseBody, but you need @RequestMapping(method=RequestMethod.GET, value=""/fooBar"", produces=""application/json"").",,,
4471584=>4483387=>a=>JAVA2,org.springframework,comment_7_13093073,1,p,"If I could vote for this multiple times, I would!.",spring=>org.springframework,,
6019562=>6019761=>a=>JAVA3,org.springframework,comment_1_6972393,1,p,"This looks exactly like what I'm after, thanks.",spring=>org.springframework,,
6019562=>6019761=>a=>JAVA3,org.springframework,comment_1_6972393,1,p,"So I don't think I need to create a new class as the JSON will be very simple like: {""pref1"", ""pref2""...}, so I was trying to get it added to a List (@RequestBody List body), but this doesn't seem to be getting the following error message, ""Can not deserialize instance of java.util.List out of START_OBJECT token"".",java.util.list=>java.util,java.util.list=>java.util,simple
6019562=>6019761=>a=>JAVA3,org.springframework,comment_1_6972393,0,o,Any ideas?,,,
6019562=>6019761=>a=>JAVA3,org.springframework,comment_2_6972493,0,o,"@NomNomNom I haven't tried that before, guess you'll have to read Jackson docs there.",,jackson=>com.fasterxml.jackson.core,
6019562=>6019761=>a=>JAVA3,org.springframework,comment_3_6972502,0,p,"Ok, thanks again!.",jackson=>com.fasterxml.jackson.core,,
6019562=>6019761=>a=>JAVA3,org.springframework,comment_4_6977386,0,o,You do not have to create a new class; but structure must match: you can not bind JSON Objects to Java arrays or lists (for obvious reasons).,,,
6019562=>6019761=>a=>JAVA3,org.springframework,comment_4_6977386,0,p,"Your JSON has main-level Object with properties (foo, bar, baz), and each property has different kind of value (list, string/boolean, string/number).",,,
11524843=>11525061=>a=>JAVA4,org.springframework,comment_1_15234373,1,p,Thanks for the complete answer!,"spring=>org.springframework,url_http://static.springsource.org/spring/docs/3.1.x/javadoc-=>org.springframework",,
11524843=>11525061=>a=>JAVA4,org.springframework,comment_1_15234373,0,o,I guess easier approach will be passing integers as path variable?,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_1_6801909,0,o,or use I think.,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_2_6833181,1,n,"I already have serialization OUT (ResponseBody, my problem is serialization IN (RequestBody).","jackson=>com.fasterxml.jackson.core,spring=>org.springframework,url_http://static.springsource.org/spring/docs/3.0.x/javadoc-api/org/springfra=>org.springframework,url_http://static.springsource.org/spring/docs/current/spring-framework-reference/html/validation.html#format-configuring-formatting-mvc=>org.springframework,url_http://static.springsource.org/spring/docs/current/spring-framework-=>org.springframework",,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_3_6833360,0,o,"MappingJacksonHttpMessageConverter is already registered, but it works for me only for ResponseBody, how do I make it work for RequestBody?",,jackson=>com.fasterxml.jackson.core,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_4_6834046,0,o,"@Eran, see my comment.",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_5_6834487,0,o,"@Danny, Thanks for the update, this is exactly what I have, and I used ""application/json"" as the content type, could it be that only very simple Beans can be used?",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_5_6834487,0,o,e.g.,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_5_6834487,0,o,only primitive types?,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_5_6834487,0,o,maybe that's what I'm missing...,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_6_6849549,0,n,"@Eran, Have you tried log4j, you will see serialization exception or error coming from controller.",log4j=>log4j,log4j=>log4j,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_7_6872301,0,o,"No exception in log4j, I'm close to giving up... is there a working sample out there I can start from?",,log4j=>log4j,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_7_6872301,0,o,(a simple Response/Request Body + JSON / JQuery test?,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_7_6872301,0,o,).,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_8_6876903,0,p,"@Eran I know you have solved your problem in the meantime, but I have now added a working example to my answer.",,,working
5908466=>5908632=>a=>JAVA10,org.springframework,comment_9_6890527,1,p,If I could I would have +10 :) thank you!.,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_10_9056500,1,p,"@Eran Medan, you say you changed configuration of xml file and it worked however this answer doesn't include anything like that.",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_10_9056500,0,o,Which one to follow?,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_11_9105231,1,p,"@kamaci - see my update - the change that made it work was so small it's hardly noticable, you can see the working solution both in this answer (on which we are commenting) or in my update.",,,"noticable,hardly,working"
5908466=>5908632=>a=>JAVA10,org.springframework,comment_12_11703007,1,p,@SeanPatrickFloyd Wonderful.That's really clear.,,,clear
5908466=>5908632=>a=>JAVA10,org.springframework,comment_12_11703007,1,n,"That said, I noticed a slight problem which surfaced when I tried this.",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_12_11703007,0,o,"The post body in the example is quoted as { ""left"": 13 ; ""right"" : 7 } which isn't legal JSON.",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_12_11703007,1,n,I was getting 400 bad request codes when I tried it.,,,bad
5908466=>5908632=>a=>JAVA10,org.springframework,comment_12_11703007,1,o,Then I noticed that there was a semi- colon in there which isn't part of the JSON syntax.,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_12_11703007,1,p,"I found success by posting the following through curl - curl -v -H ""Content-Type: application/json"" -X POST -d ""{\""left\"":13,\""right\"":7}"" URL_http://localhost:8080/test/math .",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_13_14575695,1,p,"@StuartBlair fixed the semicolon, thanks.",,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_14_26512379,0,o,@SeanPatrickFloyd if i don't have pojo means what should i do for example math(@RequestBody final Request request) you have Request java but i don't have class for json at that situation what i do?,,,
5908466=>5908632=>a=>JAVA10,org.springframework,comment_14_26512379,0,o,URL_http://stackoverflow.com/questions/18102452/spring-mvc-415-unsupported-media - type.,,spring=>org.springframework,
13810004=>13812366=>a=>JAVA3,org.springframework,comment_1_19009357,0,o,"This would deliver HTML Code (Model delivered form controller, view delivered from Template) to the client.",,,
13810004=>13812366=>a=>JAVA3,org.springframework,comment_1_19009357,0,o,This would be my understanding of a partial.,,,
13810004=>13812366=>a=>JAVA3,org.springframework,comment_1_19009357,0,o,Then you would need to tell JQuery to expect HTML or Text but not JSON.,,,
5726583=>5726637=>a=>JAVA2,org.springframework,comment_1_6549233,1,p,"Thanks, I'm considering a wrapper Array as the last resort.",,,
5726583=>5726637=>a=>JAVA2,org.springframework,comment_1_6549233,0,o,What is the work around you were referring to?,,,
5726583=>5726637=>a=>JAVA2,org.springframework,comment_2_6549391,0,o,@Srirangan: the workarround is the PersonContext class - it is some kind of DTO.,,,
5726583=>5726637=>a=>JAVA2,org.springframework,comment_3_6549524,0,o,"@Srirangan I said there may
be a workaround.",,,
5726583=>5726637=>a=>JAVA2,org.springframework,comment_3_6549524,0,o,I am not aware of one myself.,,,
12464586=>12465716=>a=>JAVA8,org.springframework,comment_1_16767242,0,o,matt b...bulls eye..i have also suggested the same answer...,,,
12464586=>12465716=>a=>JAVA8,org.springframework,comment_2_16779084,1,n,"sorry, it should be run/save but still same problem.",spring=>org.springframework,,sorry
12464586=>12465716=>a=>JAVA8,org.springframework,comment_3_16785580,0,o,"I don't think you need the 
in the @RequestMapping(/application/*).",,,
12464586=>12465716=>a=>JAVA8,org.springframework,comment_3_16785580,0,o,Did you take my suggestion to turn up logging to examine exactly which methods are bound to exactly which URLs?,,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_1_12279814,1,o,"Thanks, I'll give this a shot.",,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_1_12279814,0,o,I'm curious to know _why_ this doesn't work out-of-the-box do you know?,,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_1_12279814,0,o,"Also, I knew it was only a matter of time 'til you posted an answer :).",,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_2_12287668,0,o,@MLL - I have updated my answer.,,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_2_12287668,1,n,I believe it is not working out of the box because your then items in your collection do not have badge as a root element.,,,working
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_3_12288217,1,p,"Oh, interesting.",,,interesting
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_3_12288217,0,o,"Taking another look at the difference between the JSON I can unmarshall, and the JSON I can't, I see what you mean.",,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_4_12430713,1,p,This approach is NOT the standard one.,,,standard
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_4_12430713,1,p,To produce & consume standard JSON into Jersey one have to use Jackson!,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_4_12430713,1,p,"This is easy, quick, and was designed as this by the Jersey team.",jersey=>com.sun.jersey,jersey=>com.sun.jersey,easy
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,0,o,@yvesamsellem - (-1?),,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,1,p,This approach uses the standard 'MessageBodyReader/Writer interfaces to interact with the Jersey client API and clearly demonstrates that you do NOT need to use Jackson to produce & consume standard JSON into Jersey.,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,0,o,"An earlier version of MOXy is already in GlassFish ( URL_http://blog.bdoughan.com/2012/02/glassfish-312-is-full-of - moxy.html), and a version containing the JSON binding will be included in a future GlassFish release.",,glassfish=>org.glassfish.main.core,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_5_12431100,0,p,The stack trace clearly indicated that a JAXB implementation was being used with the JSON and MOXy supports more JAXB annotations than Jackson does.,"jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml","jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml",
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_6_12431581,1,p,"@BlaiseDoughan Yes, is uses a standard approach to (un)marshall representations but IT IS NOT the standard approach to (un)marshall JSON in Jersey: Jackson is.","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_7_12431633,0,o,"@yvesamsellem by ""standard,"" you mean _de facto_ standard, right?",,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_7_12431633,0,o,:).,,,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_8_12441434,0,o,"@M LL yes, I mean built in; designed this way by the Jersey developers.",,jersey=>com.sun.jersey,
9627170=>9667802=>a=>JAVA11,com.sun.jersey,comment_9_14949339,0,o,"@yvesamsellem - FYI, Tweet from Jersey regarding MOXy: URL_https://twitter.com/gf_jersey/status/218036096758579202 .",,jersey=>com.sun.jersey,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_1_12279814,0,o,"Thanks, I'll give this a shot.",,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_1_12279814,0,o,I'm curious to know _why_ this doesn't work out-of-the-box do you know?,,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_1_12279814,0,o,"Also, I knew it was only a matter of time 'til you posted an answer :).",,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_2_12287668,0,o,@MLL - I have updated my answer.,,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_2_12287668,1,n,I believe it is not working out of the box because your then items in your collection do not have badge as a root element.,,,working
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_3_12288217,1,p,"Oh, interesting.",,,interesting
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_3_12288217,0,o,"Taking another look at the difference between the JSON I can unmarshall, and the JSON I can't, I see what you mean.",,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_4_12430713,1,p,This approach is NOT the standard one.,,,standard
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_4_12430713,1,p,To produce & consume standard JSON into Jersey one have to use Jackson!,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_4_12430713,1,p,"This is easy, quick, and was designed as this by the Jersey team.",jersey=>com.sun.jersey,jersey=>com.sun.jersey,easy
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,0,o,@yvesamsellem - (-1?),,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,1,p,This approach uses the standard 'MessageBodyReader/Writer interfaces to interact with the Jersey client API and clearly demonstrates that you do NOT need to use Jackson to produce & consume standard JSON into Jersey.,"jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,0,o,"An earlier version of MOXy is already in GlassFish ( URL_http://blog.bdoughan.com/2012/02/glassfish-312-is-full-of - moxy.html), and a version containing the JSON binding will be included in a future GlassFish release.",,glassfish=>org.glassfish.main.core,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_5_12431100,0,p,The stack trace clearly indicated that a JAXB implementation was being used with the JSON and MOXy supports more JAXB annotations than Jackson does.,"jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml","jackson=>com.fasterxml.jackson.core,jaxb=>javax.xml",
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_6_12431581,1,p,"@BlaiseDoughan Yes, is uses a standard approach to (un)marshall representations but IT IS NOT the standard approach to (un)marshall JSON in Jersey: Jackson is.","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey","jackson=>com.fasterxml.jackson.core,jersey=>com.sun.jersey",standard
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_7_12431633,0,o,"@yvesamsellem by ""standard,"" you mean _de facto_ standard, right?",,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_7_12431633,0,o,:).,,,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_8_12441434,0,o,"@M LL yes, I mean built in; designed this way by the Jersey developers.",,jersey=>com.sun.jersey,
9627170=>9667802=>a=>JAVA12,com.sun.jersey,comment_9_14949339,0,o,"@yvesamsellem - FYI, Tweet from Jersey regarding MOXy: URL_https://twitter.com/gf_jersey/status/218036096758579202 .",,jersey=>com.sun.jersey,
6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_1_7770816,1,p,"This is same as described in URL_http://wiki.fasterxml.com/JacksonHowToCustomDeserializers , which I have already followed!.","jackson=>com.fasterxml.jackson.core,url_http://wiki.fasterxml.com/jacksonhowtocustomdeserializers=>com.fasterxml.jackson","jackson=>com.fasterxml.jackson.core,url_http://wiki.fasterxml.com/jacksonhowtocustomdeserializers=>com.fasterxml.jackson",
6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_2_7770880,0,o,Ah.,,,
6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_2_7770880,1,p,"I read the original question too fast, maybe.","jackson=>com.fasterxml.jackson.core,url_http://wiki.fasterxml.com/jacksonhowtocustomdeserializers=>com.fasterxml.jackson",,fast
6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_2_7770880,0,o,Taking another look...,,,
6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_3_7771174,0,o,What I originally posted addressed the question you asked correctly.,,,
6553051=>6553482=>a=>JAVA3,com.fasterxml.jackson,comment_3_7771174,0,o,I'll update this post with a full demo application.,,,
19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_1_29208923,1,p,Great!,jackson=>com.fasterxml.jackson.core,,great
19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_1_29208923,1,p,thank you a lot for the answer.,jackson=>com.fasterxml.jackson.core,,thank
19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_1_29208923,1,p,"Finally we gecided to go with TransactionWrapper object and put @JsonRootName(""transaction"") on its Transaction field, but your suggestion looks very interesting!.",,,interesting
19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_2_29224616,1,p,TransactionWrapper sounds good.,,,good
19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_2_29224616,0,o,I thought about it also.,,,
19568867=>19600499=>a=>JAVA6,com.fasterxml.jackson,comment_2_29224616,1,n,Anyway you could reuse mixin feature to solve another problems in the future.,,,
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_1_5037211,1,p,+1 for cleaner solution.,,,clean
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_1_5037211,1,o,However I needed to use SerializationConfig.Feature.INDENT_OUTPUT.,,,
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_2_5038006,0,o,ah.,,,
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_2_5038006,1,n,"my bad, will fix the typo.",,,bad
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_3_15648555,1,p,wow that is nice.,,,"wow,nice"
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_3_15648555,1,p,very helpful !.,,,helpful
4442966=>4484534=>a=>JAVA2,com.fasterxml.jackson,comment_4_21328319,0,o,Note if you are using Spring 3.1+ you can easily use a custom ObjectMapper by following Ryan's answer to URL_http://stackoverflow.com/questions/7672211/java - spring-jackons-date-serialization.,,spring=>org.springframework,
4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_1_4758313,1,p,This seems quite straightforward.,"url_http://jackson.codehaus.org=>org.codehaus.jackson,jackson=>com.fasterxml.jackson.core,voldemort=>voldemort",,straightforward
4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_1_4758313,0,o,"Just to make sure - this byte[] is a JSON string representation, not a serialized Java object, right?",,,
4356854=>4369841=>a=>JAVA4,com.fasterxml.jackson,comment_2_4758757,0,o,We are probably using different versions of of Jackson.,,jackson=>com.fasterxml.jackson.core,
